company,date,job,link,location,opened,site
qf farmacia magistral,2022-01-19,practicante profesional de formulación el agustino,https://www.bumeran.com.pe/empleos/practicante-profesional-de-formulacion-el-agustino-qf-farmacia-magistral-1114926246.html,perú,False,Bumeran
confidencial,2022-01-19,asesor de ventas santiago de surco,https://www.bumeran.com.pe/empleos/asesor-de-ventas-santiago-de-surco-1114926237.html,"santiago de surco, lima",False,Bumeran
factoria habich sac,2022-01-19,mecanico automotriz,https://www.bumeran.com.pe/empleos/mecanico-automotriz-factoria-habich-sac-1114920524.html,"san martín de porres - lima, lima",False,Bumeran
confidencial,2022-01-19,practicante negocios digitales,https://www.bumeran.com.pe/empleos/practicante-negocios-digitales-1114926223.html,"lima, lima",False,Bumeran
confidencial,2022-01-19,practicante contable,https://www.bumeran.com.pe/empleos/practicante-contable-1114926195.html,"santiago de surco, lima",False,Bumeran
instituto de educación superior arequipa,2022-01-19,coordinador academico,https://www.bumeran.com.pe/empleos/coordinador-academico-instituto-de-educacion-superior-arequipa-1114920466.html,"arequipa, arequipa",False,Bumeran
ceramica lima s.a.,2022-01-19,practicante profesional de créditos y cobranzas,https://www.bumeran.com.pe/empleos/practicante-profesional-de-creditos-y-cobranzas-ceramica-lima-s.a.-1114926171.html,"lima, lima",False,Bumeran
grupo fe,2022-01-19,practicante de auditoria y control interno,https://www.bumeran.com.pe/empleos/practicante-de-auditoria-y-control-interno-grupo-fe-1114926156.html,"san borja, lima",False,Bumeran
enel,2022-01-19,practicante profesional de commercial operations,https://www.bumeran.com.pe/empleos/practicante-profesional-de-commercial-operations-enel-1114926132.html,"san borja, lima",False,Bumeran
anddes asociados s.a.c.,2022-01-19,practicante del sistema integrado de gestión,https://www.bumeran.com.pe/empleos/practicante-del-sistema-integrado-de-gestion-anddes-asociados-s.a.c.-1114926064.html,perú,False,Bumeran
textil del valle s.a.,2022-01-19,auditor interno senior,https://www.bumeran.com.pe/empleos/auditor-interno-senior-textil-del-valle-s.a.-1114926055.html,"chincha alta, ica",False,Bumeran
universidad peruana de ciencias aplicadas,2022-01-19,practicante de marketing campañas,https://www.bumeran.com.pe/empleos/practicante-de-marketing-campanas-universidad-peruana-de-ciencias-aplicadas-1114925999.html,"lima, lima",False,Bumeran
san fernando - la buena familia,2022-01-19,practicante pre profesional de planeamiento,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-planeamiento-san-fernando-la-buena-familia-1114925998.html,"lima, lima",False,Bumeran
mibanco,2022-01-19,practicante de canales digitales,https://www.bumeran.com.pe/empleos/practicante-de-canales-digitales-mibanco-1114925975.html,"lima, lima",False,Bumeran
confidencial,2022-01-19,practicante de biblioteca,https://www.bumeran.com.pe/empleos/practicante-de-biblioteca-1114925974.html,"miraflores, lima",False,Bumeran
524 consulting,2022-01-19,administrador para tienda retail market san juan de lurigancho,https://www.bumeran.com.pe/empleos/administrador-para-tienda-retail-market-san-juan-de-lurigancho-524-consulting-1114925973.html,"chosica, lima",False,Bumeran
confidencial,2022-01-19,ingeniero residente de obra planta concentradora ayacucho,https://www.bumeran.com.pe/empleos/ingeniero-residente-de-obra-planta-concentradora-ayacucho-1114925972.html,"ayacucho, ayacucho",False,Bumeran
química suiza s.a.c.,2022-01-19,practicante profesional de seguridad y salud en el trabajo santa ani,https://www.bumeran.com.pe/empleos/practicante-profesional-de-seguridad-y-salud-en-el-trabajo-santa-anita-quimica-suiza-s.a.c.-1114925947.html,"santa anita, lima",False,Bumeran
qf farmacia magistral,2022-01-19,coordinador de línea producto terminado,https://www.bumeran.com.pe/empleos/coordinador-de-linea-producto-terminado-qf-farmacia-magistral-1114925927.html,"los olivos, lima",False,Bumeran
apt,2022-01-19,programa de practicas de verano rrhh,https://www.bumeran.com.pe/empleos/programa-de-practicas-de-verano-rrhh-apt-1114925926.html,"lima, lima",False,Bumeran
hb 21 motors sac hb 21 motor sac,2022-01-19,practicante contable administrativa,https://www.bumeran.com.pe/empleos/practicante-contable-administrativa-hb-21-motors-sac-hb-21-motor-sac-1114920133.html,"lima, lima",False,Bumeran
ferreyros,2022-01-19,supervisor de perforadoras zona sur,https://www.bumeran.com.pe/empleos/supervisor-de-perforadoras-zona-sur-ferreyros-1114925861.html,"moquegua, moquegua",False,Bumeran
mibanco,2022-01-19,gerente regional piura,https://www.bumeran.com.pe/empleos/gerente-regional-piura-mibanco-1114925812.html,"piura, piura",False,Bumeran
epiroc perú s.a.,2022-01-19,practicante profesional de bienestar social,https://www.bumeran.com.pe/empleos/practicante-profesional-de-bienestar-social-epiroc-peru-s.a.-1114925787.html,"lima, lima",False,Bumeran
gtd perú,2022-01-19,practicante profesional de gis y factibilidades,https://www.bumeran.com.pe/empleos/practicante-profesional-de-gis-y-factibilidades-gtd-peru-1114925725.html,"lima, lima",False,Bumeran
pacífico seguros,2022-01-19,practicante comercial,https://www.bumeran.com.pe/empleos/practicante-comercial-pacifico-seguros-1114925642.html,"san isidro, lima",False,Bumeran
corporación efameinsa e ingeniería s.a.,2022-01-19,especialista de marketing digital transformando datos en oportunidad,https://www.bumeran.com.pe/empleos/especialista-de-marketing-digital-transformando-datos-en-oportunidades-de-crecimiento-corporacion-efameinsa-e-ingenieria-s.a.-1114925562.html,"lurigancho, lima",False,Bumeran
adecco consulting,2022-01-19,practicante pre profesional de banca negocio arequipa,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-banca-negocio-arequipa-adecco-consulting-1114925520.html,"arequipa, arequipa",False,Bumeran
qf farmacia magistral,2022-01-19,digital strategy,https://www.bumeran.com.pe/empleos/digital-strategy-qf-farmacia-magistral-1114881637.html,"los olivos, lima",False,Bumeran
prymera - caja de ahorro y crédito,2022-01-19,analista programador en power builder o java aws entidad financier,https://www.bumeran.com.pe/empleos/analista-programador-en-power-builder-o-java-aws-|-entidad-financiera-prymera-caja-de-ahorro-y-credito-1114925493.html,"miraflores, lima",False,Bumeran
ferreyros,2022-01-19,especialista de perforadoras zona sur,https://www.bumeran.com.pe/empleos/especialista-de-perforadoras-zona-sur-ferreyros-1114925473.html,"moquegua, moquegua",False,Bumeran
sky airline,2022-01-19,practicante de seguridad operacional y fdm,https://www.bumeran.com.pe/empleos/practicante-de-seguridad-operacional-y-fdm-sky-airline-1114925450.html,"lima, lima",False,Bumeran
grupo fe,2022-01-19,practicante profesional de administración de contratos,https://www.bumeran.com.pe/empleos/practicante-profesional-de-administracion-de-contratos-grupo-fe-1114925409.html,"lima, lima",False,Bumeran
ferreyros,2022-01-19,técnico eléctrico de flota auxiliar op quellaveco,https://www.bumeran.com.pe/empleos/tecnico-electrico-de-flota-auxiliar-op.-quellaveco-ferreyros-1114925363.html,"moquegua, moquegua",False,Bumeran
bluetab solutions,2022-01-19,salesforce developer,https://www.bumeran.com.pe/empleos/salesforce-developer-bluetab-solutions-1114925357.html,"san isidro, lima",False,Bumeran
cencosud perú s.a,2022-01-19,gestor del calidad temporal 6 meses,https://www.bumeran.com.pe/empleos/gestor-del-calidad-temporal-6-meses-cencosud-peru-s.a-1114925336.html,"la molina, lima",False,Bumeran
elba nolasco,2022-01-19,practicante contable,https://www.bumeran.com.pe/empleos/practicante-contable-elba-nolasco-1114919569.html,"miraflores, lima",False,Bumeran
novatronic s.a.c.,2022-01-19,gerente de proyecto,https://www.bumeran.com.pe/empleos/gerente-de-proyecto-novatronic-s.a.c.-1114925274.html,"lima, lima",False,Bumeran
ferreyros,2022-01-19,técnico mecánico flota auxiliar op quellaveco,https://www.bumeran.com.pe/empleos/tecnico-mecanico-flota-auxiliar-op.-quellaveco-ferreyros-1114925262.html,"moquegua, moquegua",False,Bumeran
red educativa le cordon bleu,2022-01-19,practicante de empleabilidad,https://www.bumeran.com.pe/empleos/practicante-de-empleabilidad-red-educativa-le-cordon-bleu-1114925255.html,"lima, lima",False,Bumeran
confidencial,2022-01-19,practicante de producto,https://www.bumeran.com.pe/empleos/practicante-de-producto-1114925211.html,"santiago de surco, lima",False,Bumeran
carolina muñoz,2022-01-19,técnico automotriz,https://www.bumeran.com.pe/empleos/tecnico-automotriz-carolina-munoz-1114919408.html,"lima, lima",False,Bumeran
ferreyros,2022-01-19,técnico mecánico de palas op quellaveco,https://www.bumeran.com.pe/empleos/tecnico-mecanico-de-palas-op.-quellaveco-ferreyros-1114925194.html,"moquegua, moquegua",False,Bumeran
optical networks,2022-01-19,practicante preprofesional de infraestructura de red,https://www.bumeran.com.pe/empleos/practicante-preprofesional-de-infraestructura-de-red-optical-networks-1114925161.html,"lima, lima",False,Bumeran
michael page perú,2022-01-19,ingeniero devops,https://www.bumeran.com.pe/empleos/ingeniero-devops-michael-page-peru-1114925100.html,"lima, lima",False,Bumeran
programa de las naciones unidas para el desarrollo,2022-01-19,asociadoa técnicoa especializadoa para la implementación de la dci ,https://www.bumeran.com.pe/empleos/asociado-a-tecnico-a-especializado-a-para-la-implementacion-de-la-dci-redd-programa-de-las-naciones-unidas-para-el-desarrollo-1114919218.html,"lima, lima",False,Bumeran
universidad san ignacio de loyola,2022-01-19,programador full stack php senior,https://www.bumeran.com.pe/empleos/programador-full-stack-php-senior-universidad-san-ignacio-de-loyola-1114925064.html,"lima, lima",False,Bumeran
zeit peru,2022-01-19,programador net senior,https://www.bumeran.com.pe/empleos/programador-.net-senior-zeit-peru-1113452434.html,"lima, lima",False,Bumeran
indra peru,2022-01-19,joven profesional con interes en desarrollarse en big data resien egr,https://www.bumeran.com.pe/empleos/joven-profesional-con-interes-en-desarrollarse-en-big-data-resien-egresado-en-2021-indra-peru-1114925023.html,"lima, lima",False,Bumeran
upn / universidad privada del norte,2022-01-19,docente tiempo parcial facultad obstetricia curso prácticas en ob,https://www.bumeran.com.pe/empleos/docente-tiempo-parcial-facultad-obstetricia-curso-practicas-en-obstetricia-1-y-4-upn-universidad-privada-del-norte-1114924967.html,"lima, lima",False,Bumeran
pacífico seguros,2022-01-19,analista de riesgo operacional,https://www.bumeran.com.pe/empleos/analista-de-riesgo-operacional-pacifico-seguros-1114924946.html,"san isidro, lima",False,Bumeran
hilti latin america,2022-01-19,práctica profesional logística,https://www.bumeran.com.pe/empleos/practica-profesional-logistica-hilti-latin-america-1114509441.html,"lima, lima",False,Bumeran
bsg institute,2022-01-19,becario de diseño 3d en entorno unity,https://www.bumeran.com.pe/empleos/becario-de-diseno-3d-en-entorno-unity-bsg-institute-1114924903.html,"arequipa, arequipa",False,Bumeran
pacífico seguros,2022-01-19,consultor de riesgo tecnológico,https://www.bumeran.com.pe/empleos/consultor-de-riesgo-tecnologico-pacifico-seguros-1114924892.html,"san isidro, lima",False,Bumeran
experis,2022-01-19,técnicos de campo sector telecomunicaciones,https://www.bumeran.com.pe/empleos/tecnicos-de-campo-sector-telecomunicaciones-experis-1114924788.html,"lima, lima",False,Bumeran
adecco,2022-01-19,auxiliar de contabilidad,https://www.bumeran.com.pe/empleos/auxiliar-de-contabilidad-adecco-1114924765.html,"lima, lima",False,Bumeran
tiendas tambo sac,2022-01-19,practicante profesional de compensaciones nómina planilla,https://www.bumeran.com.pe/empleos/practicante-profesional-de-compensaciones-nomina-planilla-tiendas-tambo-sac-1114924684.html,"lima, lima",False,Bumeran
smartfit peru s.a.c.,2022-01-19,practicante de administración,https://www.bumeran.com.pe/empleos/practicante-de-administracion-smartfit-peru-s.a.c.-1114924652.html,"lima, lima",False,Bumeran
smartfit peru s.a.c.,2022-01-19,practicante de mantenimiento,https://www.bumeran.com.pe/empleos/practicante-de-mantenimiento-smartfit-peru-s.a.c.-1114924627.html,"lima, lima",False,Bumeran
caja arequipa,2022-01-19,practicante de administración de personal,https://www.bumeran.com.pe/empleos/practicante-de-administracion-de-personal-caja-arequipa-1114924600.html,"arequipa, arequipa",False,Bumeran
new athletic,2022-01-19,practicante pre profesional de finanzas,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-finanzas-new-athletic-1114924582.html,"cercado de lima, lima",False,Bumeran
smartfit peru s.a.c.,2022-01-19,practicante comercial,https://www.bumeran.com.pe/empleos/practicante-comercial-smartfit-peru-s.a.c.-1114924552.html,"lima, lima",False,Bumeran
universidad peruana de ciencias aplicadas,2022-01-19,técnico de mantenimiento chorrillos,https://www.bumeran.com.pe/empleos/tecnico-de-mantenimiento-chorrillos-universidad-peruana-de-ciencias-aplicadas-1114924502.html,"chorrillos, lima",False,Bumeran
fondo mivivienda,2022-01-19,practicante de logística,https://www.bumeran.com.pe/empleos/practicante-de-logistica-fondo-mivivienda-1114801648.html,"san isidro, lima",False,Bumeran
talma servicios aeroportuarios,2022-01-19,practicante de auditoría interna,https://www.bumeran.com.pe/empleos/practicante-de-auditoria-interna-talma-servicios-aeroportuarios-1114924461.html,"callao, lima",False,Bumeran
adecco consulting,2022-01-19,practicante de ventas,https://www.bumeran.com.pe/empleos/practicante-de-ventas-adecco-consulting-1114924375.html,"lima, lima",False,Bumeran
compañia minera antamina,2022-01-19,practicante de salud ocupacional,https://www.bumeran.com.pe/empleos/practicante-de-salud-ocupacional-compania-minera-antamina-1114924326.html,"huari, ancash",False,Bumeran
novamed,2022-01-19,practicante de contabilidad,https://www.bumeran.com.pe/empleos/practicante-de-contabilidad-novamed-1114918391.html,"distrito de la esperanza, la libertad",False,Bumeran
adecco consulting,2022-01-19,practicante preprofesional comercial electrical products,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-comercial-electrical-products-adecco-consulting-1114924286.html,perú,False,Bumeran
confidencial,2022-01-19,director técnico botica barranca,https://www.bumeran.com.pe/empleos/director-tecnico-botica-barranca-1114924227.html,"barranca, lima",False,Bumeran
lyr sac,2022-01-19,se requiere personal para el area de mantenimiento,https://www.bumeran.com.pe/empleos/se-requiere-personal-para-el-area-de-mantenimiento-lyr-sac-1114917990.html,perú,False,Bumeran
pardos chicken,2022-01-18,almacenero pardos chicken planta central en surco,https://www.bumeran.com.pe/empleos/almacenero-pardos-chicken-planta-central-en-surco-pardos-chicken-1114923906.html,"santiago de surco, lima",False,Bumeran
alicorp,2022-01-18,practicante de control de activos,https://www.bumeran.com.pe/empleos/practicante-de-control-de-activos-alicorp-1114923904.html,"lima, lima",False,Bumeran
adecco consulting,2022-01-18,analista de logística junior,https://www.bumeran.com.pe/empleos/analista-de-logistica-junior-adecco-consulting-1114923861.html,"lima, lima",False,Bumeran
grupo efe,2022-01-18,analista de sistemas sap abap,https://www.bumeran.com.pe/empleos/analista-de-sistemas-sap-abap-grupo-efe-1114923790.html,"lima, lima",False,Bumeran
pesquera hayduk s.a.,2022-01-18,jefe de productividad chd conservas y congelados coishco chimbote,https://www.bumeran.com.pe/empleos/jefe-de-productividad-chd-conservas-y-congelados-coishco-chimbote-pesquera-hayduk-s.a.-1114923758.html,"coishco, ancash",False,Bumeran
